source,source_manifest,source_job_dir,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,actor,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,935,32,0.01,0.001,0.25,0.9,25.43157844543457,24.889341006278993,25.942236857414244,0.8693690275549235,24.052629470825195,26.63157844543457,25.66315689086914,25.289472575187684,26.063420400619506,10,5,bootstrap_95pct,f6_9b20f9c7b48edcec,test|figure1_heter|gcn|actor|figure3_pipeline4|3.0,val|figure1_heter|gcn|actor|figure3_pipeline4|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,actor,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1095,64,0.01,0,0.75,0.9,25.77368297576904,25.37355140209198,26.315920224189757,0.8627050086997375,25.052631378173828,28.052631378173828,25.931577491760255,25.463157062530517,26.394867100715636,10,1,bootstrap_95pct,f6_834c103e9a446831,test|figure1_heter|gcn|actor|figure3_pipeline4|4.0,val|figure1_heter|gcn|actor|figure3_pipeline4|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,actor,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,120,0,0.001,0.01,0.75,0.9,23.442104148864747,22.77368335723877,24.063156509399413,1.0925753370696927,21.31578826904297,24.89473533630371,24.4947359085083,23.699736080169675,25.215788269042967,10,1,bootstrap_95pct,f6_02bf75c37934028d,test|figure1_heter|gcn|actor|figure3_pipeline4|6.0,val|figure1_heter|gcn|actor|figure3_pipeline4|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,actor,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,726,16,0.01,0,0.5,0.1,25.99999866485596,25.205130610466004,26.87368240356445,1.4189930892935414,24.0,28.15789222717285,25.778946495056154,25.25776198863983,26.347499437332154,10,4,bootstrap_95pct,f6_91bcdde4b2f64e4c,test|figure1_heter|gcn|actor|figure3_pipeline4|8.0,val|figure1_heter|gcn|actor|figure3_pipeline4|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,actor,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,932,32,0.01,0.001,0.25,0.3,25.594735527038573,24.768419642448425,26.45276198863983,1.4347507594604743,23.31578826904297,28.15789222717285,25.721051025390626,25.2840771150589,26.173945927619936,10,3,bootstrap_95pct,f6_5b89b72391753a2b,test|figure1_heter|gcn|actor|figure3_pipeline4|10.0,val|figure1_heter|gcn|actor|figure3_pipeline4|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,34,0,0.0001,0.01,0.25,none,30.79197597503662,29.170803260803222,32.39216137886047,2.7506749336670087,26.082366943359375,34.477298736572266,31.436114692687987,29.90931887626648,32.91974718570709,10,4,bootstrap_95pct,f6_73f297302a3e9c6a,test|figure1_heter|gcn|flickr|figure3_pipeline1|0.001,val|figure1_heter|gcn|flickr|figure3_pipeline1|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,31,0,0.0001,0.001,0.25,none,30.739177322387697,28.864705090522765,32.41829586982727,2.987117838108887,25.501585006713867,34.477298736572266,31.388596534729004,29.751716799736023,32.80425113677978,10,3,bootstrap_95pct,f6_760dc5b64fbac848,test|figure1_heter|gcn|flickr|figure3_pipeline1|0.01,val|figure1_heter|gcn|flickr|figure3_pipeline1|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,70,2,0.0001,0.01,0.25,none,32.11193332672119,29.075898733139038,34.71568263053894,4.785998708935246,22.122493743896484,36.53643035888672,32.57655906677246,28.996833219528195,35.38028201580048,10,2,bootstrap_95pct,f6_7a8ee996c3d97f7f,test|figure1_heter|gcn|flickr|figure3_pipeline1|0.1,val|figure1_heter|gcn|flickr|figure3_pipeline1|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,64,2,0.0001,0.0001,0.25,none,47.808872604370116,46.552272396087645,48.98653872489929,2.057291013670683,44.24498748779297,51.37276077270508,48.72228240966797,47.7451175403595,49.78379250526429,10,3,bootstrap_95pct,f6_687261a04a06344d,test|figure1_heter|gcn|flickr|figure3_pipeline1|1.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,68,2,0.0001,0.001,0.5,none,47.56599922180176,46.73693388938904,48.479938163757325,1.419665143629271,45.51214599609375,50.21119689941406,47.97782669067383,47.04316517829895,49.01808586120605,10,5,bootstrap_95pct,f6_10eb2304b237c511,test|figure1_heter|gcn|flickr|figure3_pipeline1|2.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=3/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,67,2,0.0001,0.001,0.25,none,47.61351776123047,46.52547681808472,48.62209778785705,1.793554401293794,44.984161376953125,49.73601150512695,47.94614715576172,46.96291078567505,48.90707550048828,10,4,bootstrap_95pct,f6_ece786681e31dc25,test|figure1_heter|gcn|flickr|figure3_pipeline1|3.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=4/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,62,2,0.0001,0,0.5,none,46.83210334777832,45.91341285705566,47.7296745300293,1.529835233453638,44.03379440307617,49.15522766113281,47.191131591796875,46.00290564537048,48.17397275924683,10,5,bootstrap_95pct,f6_a5419f86b0280368,test|figure1_heter|gcn|flickr|figure3_pipeline1|4.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=6/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,67,2,0.0001,0.001,0.25,none,46.67898826599121,45.643745012283325,47.59781111717224,1.649556965874909,43.400211334228516,48.891239166259766,47.3759262084961,46.29870871543885,48.45393607139587,10,5,bootstrap_95pct,f6_f74cbc57a29643d6,test|figure1_heter|gcn|flickr|figure3_pipeline1|6.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=8/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,70,2,0.0001,0.01,0.25,none,46.99049682617188,46.134900636672974,47.78247072219849,1.421311250019867,44.29778289794922,49.04962921142578,47.34952659606934,46.53036073684692,48.07853967666626,10,5,bootstrap_95pct,f6_91ee7d1f7bb275fc,test|figure1_heter|gcn|flickr|figure3_pipeline1|8.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,61,2,0.0001,0,0.25,none,46.55227165222168,45.79184416770936,47.21779553413391,1.2070825006307773,44.61457443237305,48.52164840698242,47.03273696899414,46.214363479614256,47.872361764907836,10,2,bootstrap_95pct,f6_c14238a0328c1100,test|figure1_heter|gcn|flickr|figure3_pipeline1|10.0,val|figure1_heter|gcn|flickr|figure3_pipeline1|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.001,0,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,31,0,0.0001,0.001,0.25,none,30.99788932800293,28.790391511917115,33.11061368465423,3.6361012664458428,24.28722381591797,36.061248779296875,31.97993755340576,30.08962592124939,33.62196484088898,10,3,bootstrap_95pct,f6_cd158afb5a9b9649,test|figure1_heter|gcn|flickr|figure3_pipeline2|0.001,val|figure1_heter|gcn|flickr|figure3_pipeline2|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.01,1,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,31,0,0.0001,0.001,0.25,none,31.05068759918213,28.93334330558777,33.094113554954525,3.6537759682994193,25.184795379638672,36.64202880859375,31.879621505737305,30.20037079334259,33.485614213943485,10,2,bootstrap_95pct,f6_6b479a0ba52e8f96,test|figure1_heter|gcn|flickr|figure3_pipeline2|0.01,val|figure1_heter|gcn|flickr|figure3_pipeline2|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,0.1,2,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,34,0,0.0001,0.01,0.25,none,31.203802871704102,28.922651653289794,33.35810642719269,3.7671020500658505,25.184795379638672,36.53643035888672,32.05913486480713,30.226636118888855,33.723074388504024,10,1,bootstrap_95pct,f6_8744cf0f80ef8d50,test|figure1_heter|gcn|flickr|figure3_pipeline2|0.1,val|figure1_heter|gcn|flickr|figure3_pipeline2|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=1/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,1.0,3,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,67,2,0.0001,0.001,0.25,none,47.51848106384277,45.79620013237,48.74340134620666,2.537860593937843,40.91869354248047,50.15839767456055,48.17845993041992,46.38833311080933,49.67317967414856,10,5,bootstrap_95pct,f6_474cfc9f873de8c2,test|figure1_heter|gcn|flickr|figure3_pipeline2|1.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=2/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,2.0,4,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,70,2,0.0001,0.01,0.25,none,47.428723907470705,46.362065896987914,48.45829050064087,1.8845453963893066,43.50580978393555,49.419219970703125,48.17845993041992,46.9057559967041,49.33474349975586,10,5,bootstrap_95pct,f6_6c0cb1447a0d0ef5,test|figure1_heter|gcn|flickr|figure3_pipeline2|2.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=3/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,3.0,5,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,67,2,0.0001,0.001,0.25,none,47.53432006835938,46.583819208145144,48.34741325378418,1.527413284040991,44.03379440307617,49.15522766113281,48.136220932006836,46.91644820213318,49.240498743057245,10,4,bootstrap_95pct,f6_d228c2b69545fa05,test|figure1_heter|gcn|flickr|figure3_pipeline2|3.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=4/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,4.0,6,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,64,2,0.0001,0.0001,0.25,none,47.312568283081056,46.309268188476565,48.19443207740783,1.5863824401319357,43.717002868652344,49.73601150512695,47.78775253295898,46.8314433670044,48.7382534122467,10,2,bootstrap_95pct,f6_f6ee30d89375db60,test|figure1_heter|gcn|flickr|figure3_pipeline2|4.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=6/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,6.0,7,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,64,2,0.0001,0.0001,0.25,none,47.38120536804199,46.446147127151484,48.18373949050903,1.497132301293597,44.29778289794922,49.524818420410156,47.914468383789064,46.93717155456543,49.028512201309205,10,2,bootstrap_95pct,f6_466526623737b4d7,test|figure1_heter|gcn|flickr|figure3_pipeline2|6.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=8/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,8.0,8,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,67,2,0.0001,0.001,0.25,none,47.39704551696777,46.230070486068726,48.38001829147339,1.859729027231283,43.50580978393555,50.26399612426758,47.86694984436035,46.65245665550232,49.081971397399904,10,2,bootstrap_95pct,f6_d24eb6a5583783ed,test|figure1_heter|gcn|flickr|figure3_pipeline2|8.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,gcn,flickr,10.0,9,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,67,2,0.0001,0.001,0.25,none,47.011617279052736,46.16156461715698,47.77758867263794,1.3853789707141342,44.61457443237305,49.20802688598633,47.86694984436035,47.02732429504395,48.66988031387329,10,1,bootstrap_95pct,f6_88f5763867acbcd3,test|figure1_heter|gcn|flickr|figure3_pipeline2|10.0,val|figure1_heter|gcn|flickr|figure3_pipeline2|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.001/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,flickr,0.001,0,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,152,0,0.0001,0.001,0.25,0.3,30.781415939331055,28.938622841835024,32.43492722988128,2.9140758520867625,25.55438232421875,34.42449951171875,31.451954460144044,29.93611524105072,32.86180094718933,10,1,bootstrap_95pct,f6_bb27edc025050e32,test|figure1_heter|gcn|flickr|figure3_pipeline3|0.001,val|figure1_heter|gcn|flickr|figure3_pipeline3|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,flickr,0.01,1,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,140,0,0.0001,0.0001,0.25,0.9,31.0718074798584,29.466606512069703,32.65588952064514,2.6411182097500268,27.349525451660156,34.53009796142578,31.752905082702636,30.4326837348938,33.072862434387204,10,4,bootstrap_95pct,f6_ba9efd9fbc5573d1,test|figure1_heter|gcn|flickr|figure3_pipeline3|0.01,val|figure1_heter|gcn|flickr|figure3_pipeline3|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,flickr,0.1,2,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,350,2,0.0001,0.01,0.25,0.9,49.14466896057129,48.336722946166994,49.88912467956543,1.3279818821216571,47.043296813964844,51.58395004272461,50.23231468200684,49.186907567977904,51.17212562561035,10,3,bootstrap_95pct,f6_2680863a313c0878,test|figure1_heter|gcn|flickr|figure3_pipeline3|0.1,val|figure1_heter|gcn|flickr|figure3_pipeline3|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,flickr,1.0,3,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,290,2,0.001,0.01,0.25,0.9,52.72439384460449,52.07999037742614,53.43189125061035,1.1672020799221388,51.636749267578125,54.857444763183594,53.48469123840332,52.56586950302124,54.45103262901306,10,4,bootstrap_95pct,f6_1998b65ff06e5982,test|figure1_heter|gcn|flickr|figure3_pipeline3|1.0,val|figure1_heter|gcn|flickr|figure3_pipeline3|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gcn/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,gcn,flickr,2.0,4,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,275,2,0.001,0.001,0.25,0.9,52.83527030944824,52.15403940200805,53.521649551391604,1.216794897634567,51.425559997558594,54.75185012817383,53.37381362915039,52.65047682762146,54.076031532287594,10,2,bootstrap_95pct,f6_db6208d372be6c17,test|figure1_heter|gcn|flickr|figure3_pipeline3|2.0,val|figure1_heter|gcn|flickr|figure3_pipeline3|2.0
